condition,trial,feature,mean_absolute_change,mean_clean_absolute_value
noise_white,1,time__std__FP2-F8,5.86763302768257e-06,0.00012343286249150083
noise_white,1,time__rms__FP2-F8,5.861957689497445e-06,0.00012360168867894605
noise_white,1,time__ptp__FP2-F8,9.599454046767736e-05,0.0006710241092891937
noise_white,1,time__line_length__FP2-F8,0.033682407779061174,0.012530724767155079
noise_white,1,time__mean__FT10-T8,3.5998900258307764e-21,1.1165468649667514e-05
noise_white,1,time__std__FT10-T8,4.652021078712915e-06,9.186062734378046e-05
noise_white,1,time__rms__FT10-T8,4.6115932334994745e-06,9.282116201145143e-05
noise_white,1,time__ptp__FT10-T8,7.131793501004963e-05,0.0005439742632720275
noise_white,1,time__line_length__FT10-T8,0.014334447886871902,0.031317799008942104
noise_white,1,time__mean__FT9-FT10,5.929230630780102e-21,1.1371576825558137e-05
noise_white,1,time__std__FT9-FT10,4.617227977222827e-06,0.0001249212757195319
noise_white,1,time__rms__FT9-FT10,4.577978389406507e-06,0.00012571192552129014
noise_white,1,time__ptp__FT9-FT10,0.00012890076768660498,0.0006101090948659954
noise_white,1,time__line_length__FT9-FT10,0.033006914387967816,0.013296769214457419
noise_white,1,time__mean__FZ-CZ,2.6469779601696886e-21,4.6485510269736126e-06
noise_white,1,time__std__FZ-CZ,5.189580124783234e-06,0.00010326463547978059
noise_white,1,time__rms__FZ-CZ,5.184647487219355e-06,0.00010336989405254653
noise_white,1,time__ptp__FZ-CZ,0.00012791478036317647,0.0004937594589673625
noise_white,1,time__line_length__FZ-CZ,0.031079884321597733,0.0060148006977832034
noise_white,1,time__mean__P3-O1,1.164670302474663e-21,2.5518299247887507e-06
noise_white,1,time__std__P3-O1,5.464677269705122e-06,0.00015250321425106582
noise_white,1,time__rms__P3-O1,5.463924555494174e-06,0.00015252559651563743
noise_white,1,time__ptp__P3-O1,8.342113353901646e-05,0.0009358366261468186
noise_white,1,time__line_length__P3-O1,0.042338134445392486,0.012342301700189563
noise_white,1,time__mean__P4-O2,3.8116482626443515e-21,3.4444499429172966e-06
noise_white,1,time__std__P4-O2,5.663564347869946e-06,0.0001329177508135304
noise_white,1,time__rms__P4-O2,5.661770999030535e-06,0.00013296251642856656
noise_white,1,time__ptp__P4-O2,8.2424191839968e-05,0.0006967681064885545
noise_white,1,time__line_length__P4-O2,0.03503804739845438,0.013832279289898157
noise_white,1,time__mean__P7-O1,5.082197683525802e-21,4.319804789293271e-06
noise_white,1,time__std__P7-O1,6.777240031459681e-06,0.0001633624521641495
noise_white,1,time__rms__P7-O1,6.77498277794755e-06,0.00016341995270785796
noise_white,1,time__ptp__P7-O1,0.00011521581273581013,0.000912441919115283
noise_white,1,time__line_length__P7-O1,0.035795928181669504,0.030503637728000785
noise_white,1,time__mean__P7-T7,1.2705494208814505e-21,1.2000367189641276e-06
noise_white,1,time__std__P7-T7,4.62378409454919e-06,0.0001135642936738366
noise_white,1,time__rms__P7-T7,4.623255438959867e-06,0.00011357684022269686
noise_white,1,time__ptp__P7-T7,3.4899321024948506e-05,0.0007863498203944877
noise_white,1,time__line_length__P7-T7,0.01813251110857992,0.03854046046405753
noise_white,1,time__mean__P8-O2,3.3881317890172014e-21,1.0122196925222164e-05
noise_white,1,time__std__P8-O2,5.904019927522363e-06,0.00013617466007363532
noise_white,1,time__rms__P8-O2,5.885924610651662e-06,0.00013665174437452746
noise_white,1,time__ptp__P8-O2,4.3600122499892096e-05,0.0007509322296243807
noise_white,1,time__line_length__P8-O2,0.028541108663699414,0.03194233539935216
noise_white,1,time__mean__T7-FT9,1.2705494208814505e-21,6.4036389275754075e-06
noise_white,1,time__std__T7-FT9,4.517974696684865e-06,8.157084971344471e-05
noise_white,1,time__rms__T7-FT9,4.504091916870595e-06,8.183928038284503e-05
noise_white,1,time__ptp__T7-FT9,3.0350553235011736e-05,0.0005149315187292791
noise_white,1,time__line_length__T7-FT9,0.015428636425643063,0.022310078519521714
noise_white,1,time__mean__T7-P7,8.470329472543003e-22,1.2000367189641271e-06
noise_white,1,time__std__T7-P7,5.005233847532562e-06,0.0001135642936738366
noise_white,1,time__rms__T7-P7,5.0047177507529716e-06,0.00011357684022269686
noise_white,1,time__ptp__T7-P7,2.6919782005143723e-05,0.0007863498203944879
noise_white,1,time__line_length__T7-P7,0.019746459560575993,0.03854046046405753
noise_white,1,time__mean__T8-P8,5.082197683525802e-21,7.248519293531336e-06
noise_white,1,time__std__T8-P8,8.195572190785203e-06,0.00017062879573212167
noise_white,1,time__rms__T8-P8,8.185182593007314e-06,0.0001708727184343365
noise_white,1,time__ptp__T8-P8,9.129209178103316e-05,0.0009785734044038354
noise_white,1,time__line_length__T8-P8,0.0336987112920618,0.04475679672224281
noise_white,1,freq__delta__C3-P3,2.208027999505263e-11,8.640374906062587e-09
noise_white,1,freq__theta__C3-P3,4.717213214807367e-11,8.117533289392256e-10
noise_white,1,freq__alpha__C3-P3,8.039669292748102e-11,3.142101102116102e-10
noise_white,1,freq__beta__C3-P3,1.4405088077959139e-10,1.7092235749356978e-10
noise_white,1,freq__gamma__C3-P3,1.1780813324457927e-10,1.2921077383832937e-10
noise_white,1,freq__delta__C4-P4,2.8818439454081795e-10,1.3850085424210821e-08
noise_white,1,freq__theta__C4-P4,3.256147410955118e-11,8.791808909129793e-10
noise_white,1,freq__alpha__C4-P4,4.374749240829044e-11,4.593905789704594e-11
noise_white,1,freq__beta__C4-P4,2.7593787140689934e-10,4.003255183799567e-11
noise_white,1,freq__gamma__C4-P4,1.2879217059607646e-10,3.0285732001848075e-11
noise_white,1,freq__delta__CZ-PZ,6.137874138975547e-11,8.777603369436057e-09
noise_white,1,freq__theta__CZ-PZ,1.2179026611333205e-11,8.064763106927861e-10
noise_white,1,freq__alpha__CZ-PZ,3.168232036031054e-11,5.4668517426802404e-11
noise_white,1,freq__beta__CZ-PZ,1.6125103652821946e-10,2.4075513627514215e-11
noise_white,1,freq__gamma__CZ-PZ,8.595089925585703e-11,7.571114787356535e-12
noise_white,1,freq__delta__F3-C3,2.2777630250901486e-10,1.1442634922569805e-08
noise_white,1,freq__theta__F3-C3,5.544675727591189e-11,6.125741051456026e-10
noise_white,1,freq__alpha__F3-C3,5.913328348777416e-11,9.554334046846398e-11
noise_white,1,freq__beta__F3-C3,1.4458527715695105e-10,9.935042415273426e-11
noise_white,1,freq__gamma__F3-C3,1.2647775867238156e-10,4.692826509532925e-11
noise_white,1,freq__delta__F4-C4,5.289180026480695e-10,1.1549002635587615e-08
noise_white,1,freq__theta__F4-C4,2.224015101651012e-11,8.722050458312436e-10
noise_white,1,freq__alpha__F4-C4,5.6554905384769016e-11,8.050943184072532e-11
noise_white,1,freq__beta__F4-C4,2.2981992278918124e-10,5.625548814033367e-11
noise_white,1,freq__gamma__F4-C4,1.3618993864265438e-10,5.685940744869695e-11
noise_white,1,freq__delta__F7-T7,2.1299326586690604e-10,9.692631813741733e-09
noise_white,1,freq__theta__F7-T7,4.334794924477844e-11,3.704162705505175e-10
noise_white,1,freq__alpha__F7-T7,4.602260331702388e-11,1.0660122899725638e-10
noise_white,1,freq__beta__F7-T7,8.838092794452263e-11,7.335939244742969e-10
noise_white,1,freq__gamma__F7-T7,1.1986280564793535e-10,8.048766073137677e-10
noise_white,1,freq__delta__F8-T8,3.302762439342749e-10,5.607732612381026e-09
noise_white,1,freq__theta__F8-T8,1.0373433502843321e-10,6.35393021192758e-10
noise_white,1,freq__alpha__F8-T8,3.663155789844041e-11,1.5909072697986847e-10
noise_white,1,freq__beta__F8-T8,1.392215449355047e-10,1.083031165801252e-09
noise_white,1,freq__gamma__F8-T8,1.1590439987891538e-10,1.4715344109782893e-09
noise_white,1,freq__delta__FP1-F3,8.015472304459304e-11,1.7424539461931788e-08
noise_white,1,freq__theta__FP1-F3,1.0722966710139249e-10,2.37003880927151e-09
noise_white,1,freq__alpha__FP1-F3,8.417621273520856e-11,2.767705740153051e-10
noise_white,1,freq__beta__FP1-F3,3.483206899410309e-10,5.534016882883631e-10
noise_white,1,freq__gamma__FP1-F3,1.6801300472218552e-10,1.7658199115091416e-10
noise_white,1,freq__delta__FP1-F7,6.803097350026187e-10,1.64309525729985e-08
noise_white,1,freq__theta__FP1-F7,9.673351768827002e-11,2.2917352271039367e-09
noise_white,1,freq__alpha__FP1-F7,1.5751359973761926e-10,2.2095740997552328e-10
noise_white,1,freq__beta__FP1-F7,2.8310365682048327e-10,3.6494442215664186e-10
noise_white,1,freq__gamma__FP1-F7,1.9362766466437276e-10,2.0641797359505247e-10
noise_white,1,freq__delta__FP2-F4,6.693904755416998e-10,8.551486544217285e-09
noise_white,1,freq__theta__FP2-F4,2.1434006484281726e-11,7.948255072694934e-10
noise_white,1,freq__alpha__FP2-F4,4.4107084176956816e-11,2.1585167443393363e-10
noise_white,1,freq__beta__FP2-F4,2.5798202599077067e-10,3.0818417854999723e-10
noise_white,1,freq__gamma__FP2-F4,8.161307987819363e-11,1.9086296732359956e-10
noise_white,1,freq__delta__FP2-F8,2.2650963621889324e-10,9.021910968789656e-09
noise_white,1,freq__theta__FP2-F8,6.023959941644524e-11,8.104513360180026e-10
noise_white,1,freq__alpha__FP2-F8,3.508559555542433e-11,1.296996231643761e-10
noise_white,1,freq__beta__FP2-F8,1.9856266149349486e-10,3.5669039380813855e-10
noise_white,1,freq__gamma__FP2-F8,1.5394420813147704e-10,3.7351248493852227e-10
noise_white,1,freq__delta__FT10-T8,1.0148158743035618e-10,2.595840232751463e-09
noise_white,1,freq__theta__FT10-T8,5.996615062927102e-11,3.8246769808772967e-10
noise_white,1,freq__alpha__FT10-T8,1.0980789099351345e-11,1.6644444432419835e-10
noise_white,1,freq__beta__FT10-T8,1.0250050878731967e-10,9.463533601447566e-10
noise_white,1,freq__gamma__FT10-T8,1.16062667063637e-10,1.4455573337753229e-09
noise_white,1,freq__delta__FT9-FT10,3.0286122467022863e-10,9.389056283237744e-09
noise_white,1,freq__theta__FT9-FT10,5.899154632743704e-11,5.994404469129523e-10
noise_white,1,freq__alpha__FT9-FT10,6.549288288636891e-11,8.352636987132736e-11
noise_white,1,freq__beta__FT9-FT10,1.5306044254939865e-10,2.41042669235568e-10
noise_white,1,freq__gamma__FT9-FT10,6.696683934294024e-11,1.915400796133703e-10
noise_white,1,freq__delta__FZ-CZ,3.044270166710506e-11,9.352337406023058e-09
noise_white,1,freq__theta__FZ-CZ,1.0476398496303112e-10,4.777361251123121e-10
noise_white,1,freq__alpha__FZ-CZ,3.692371330904043e-11,4.58425601994064e-11
noise_white,1,freq__beta__FZ-CZ,1.9513112857390055e-10,9.692127616953073e-11
noise_white,1,freq__gamma__FZ-CZ,1.1300996161126202e-10,5.3061221720897064e-11
noise_white,1,freq__delta__P3-O1,3.650032197642628e-10,1.2179261701591454e-08
noise_white,1,freq__theta__P3-O1,2.866218031664223e-11,1.3639296968406004e-09
noise_white,1,freq__alpha__P3-O1,7.952208252312856e-11,3.217091255906967e-10
noise_white,1,freq__beta__P3-O1,2.866247018026392e-10,2.528869806456224e-10
noise_white,1,freq__gamma__P3-O1,1.8874349941661373e-10,2.449437285141525e-10
noise_white,1,freq__delta__P4-O2,1.45567122866998e-10,1.0418756682648336e-08
noise_white,1,freq__theta__P4-O2,1.096581740414417e-10,1.5290134276049935e-09
noise_white,1,freq__alpha__P4-O2,8.183386688479549e-11,1.105492977899847e-10
noise_white,1,freq__beta__P4-O2,2.5720923791644413e-10,2.7463248234505104e-10
noise_white,1,freq__gamma__P4-O2,1.3875129487391275e-10,2.437277743401976e-10
noise_white,1,freq__delta__P7-O1,1.1240576263987637e-10,1.4620387472288906e-08
noise_white,1,freq__theta__P7-O1,5.597786440936404e-11,1.2001924861535224e-09
noise_white,1,freq__alpha__P7-O1,8.208765935262239e-11,1.831745136639348e-10
noise_white,1,freq__beta__P7-O1,2.818578859164447e-10,9.62550256599326e-10
noise_white,1,freq__gamma__P7-O1,1.7025728520514828e-10,1.6775850467402467e-09
noise_white,1,freq__delta__P7-T7,6.933598216520602e-11,5.45985307930716e-09
noise_white,1,freq__theta__P7-T7,3.0906659062928247e-11,5.479422840415221e-10
noise_white,1,freq__alpha__P7-T7,2.3536713919446522e-11,1.8810575045097747e-10
noise_white,1,freq__beta__P7-T7,1.7624987839519984e-10,1.5326871659002441e-09
noise_white,1,freq__gamma__P7-T7,9.284976220433667e-11,2.5656706512093853e-09
noise_white,1,freq__delta__P8-O2,2.176838234495554e-10,8.515836928302161e-09
noise_white,1,freq__theta__P8-O2,8.993387157389505e-11,1.4849187902317335e-09
noise_white,1,freq__alpha__P8-O2,9.048144055782249e-11,2.4773939331928946e-10
noise_white,1,freq__beta__P8-O2,1.5489442564530038e-10,2.4058067989648573e-09
noise_white,1,freq__gamma__P8-O2,6.025471725351968e-11,1.7109125860753235e-09
noise_white,1,freq__delta__T7-FT9,1.3121239981461595e-10,3.5138226294261005e-09
noise_white,1,freq__theta__T7-FT9,3.669553273806377e-11,2.8419368635185895e-10
noise_white,1,freq__alpha__T7-FT9,2.3345789688136645e-11,1.0579976621637462e-10
noise_white,1,freq__beta__T7-FT9,1.576210970196681e-10,5.598471885557179e-10
noise_white,1,freq__gamma__T7-FT9,3.6139597076383186e-11,7.660553801232316e-10
noise_white,1,freq__delta__T7-P7,8.365148245599456e-11,5.4598530793071605e-09
noise_white,1,freq__theta__T7-P7,8.904687929110774e-11,5.479422840415221e-10
noise_white,1,freq__alpha__T7-P7,7.107629754470751e-11,1.8810575045097753e-10
noise_white,1,freq__beta__T7-P7,1.8235576090471423e-10,1.532687165900244e-09
noise_white,1,freq__gamma__T7-P7,1.0017530613909417e-10,2.565670651209385e-09
noise_white,1,freq__delta__T8-P8,2.982807562157854e-10,1.524030569412149e-08
noise_white,1,freq__theta__T8-P8,1.0009111399047157e-10,1.3558378764363647e-09
noise_white,1,freq__alpha__T8-P8,1.9673935969145566e-10,3.1411958237622276e-10
noise_white,1,freq__beta__T8-P8,5.214364159946128e-10,3.2312804299188557e-09
noise_white,1,freq__gamma__T8-P8,1.8493851915788496e-10,2.7547613227147768e-09
noise_white,1,entropy__perm__C3-P3,0.28938175367211344,0.7089603428399605
noise_white,1,entropy__spectral__C3-P3,0.0937892233005431,0.3681093785771038
noise_white,1,entropy__perm__C4-P4,0.3249568009661559,0.6742116701069187
noise_white,1,entropy__spectral__C4-P4,0.10411016675440976,0.3104632074186706
noise_white,1,entropy__perm__CZ-PZ,0.38400340786456105,0.6141763522541963
noise_white,1,entropy__spectral__CZ-PZ,0.09565728306203311,0.32480327062095293
noise_white,1,entropy__perm__F3-C3,0.30807492200317455,0.6900998383653373
noise_white,1,entropy__spectral__F3-C3,0.09515551177143908,0.343183959702882
noise_white,1,entropy__perm__F4-C4,0.2836563875420963,0.713909221277965
noise_white,1,entropy__spectral__F4-C4,0.10200529935127386,0.38473680104034125
noise_white,1,entropy__perm__F7-T7,0.18805642855514482,0.7983913825997542
noise_white,1,entropy__spectral__F7-T7,0.07657100244696388,0.39244173549108974
noise_white,1,entropy__perm__F8-T8,0.1539224472976295,0.8077461844863743
noise_white,1,entropy__spectral__F8-T8,0.08140657601384821,0.5609911689422971
noise_white,1,entropy__perm__FP1-F3,0.28175056081501043,0.7164593336570184
noise_white,1,entropy__spectral__FP1-F3,0.09377256048988425,0.4518687066936863
noise_white,1,entropy__perm__FP1-F7,0.26438495013347124,0.7341886782412705
noise_white,1,entropy__spectral__FP1-F7,0.10637480944274105,0.41161889467173063
noise_white,1,entropy__perm__FP2-F4,0.2623416242825134,0.7363307151552979
noise_white,1,entropy__spectral__FP2-F4,0.09829803938848966,0.4388425324623515
noise_white,1,entropy__perm__FP2-F8,0.2435943386788777,0.750924740199022
noise_white,1,entropy__spectral__FP2-F8,0.09716277929438868,0.3942554219287314
noise_white,1,entropy__perm__FT10-T8,0.14107698492994541,0.8153382692165938
noise_white,1,entropy__spectral__FT10-T8,0.07430915445373143,0.6277744231744176
noise_white,1,entropy__perm__FT9-FT10,0.20396118002902935,0.7949033005624522
noise_white,1,entropy__spectral__FT9-FT10,0.10793169698240063,0.34139511525635247
noise_white,1,entropy__perm__FZ-CZ,0.3240860923498204,0.6734677959190201
noise_white,1,entropy__spectral__FZ-CZ,0.09531934108494408,0.3369618601528044
noise_white,1,entropy__perm__P3-O1,0.2540055259827269,0.7434551473273514
noise_white,1,entropy__spectral__P3-O1,0.10542209860973675,0.3655805828765012
noise_white,1,entropy__perm__P4-O2,0.26017767227743477,0.7327564730410555
noise_white,1,entropy__spectral__P4-O2,0.10500145810985725,0.38754023355067896
noise_white,1,entropy__perm__P7-O1,0.19620504934286842,0.7937944520722193
noise_white,1,entropy__spectral__P7-O1,0.08493585611465349,0.4292208662846968
noise_white,1,entropy__perm__P7-T7,0.14679872104203961,0.8045020006787107
noise_white,1,entropy__spectral__P7-T7,0.07048161245471013,0.568137344052827
noise_white,1,entropy__perm__P8-O2,0.2120721318208854,0.7717091940941277
noise_white,1,entropy__spectral__P8-O2,0.08309600476127948,0.5073538249696466
noise_white,1,entropy__perm__T7-FT9,0.16322166068922744,0.8149968462500023
noise_white,1,entropy__spectral__T7-FT9,0.07117724371734285,0.5080494691184825
noise_white,1,entropy__perm__T7-P7,0.1537814335409154,0.8045020006787107
noise_white,1,entropy__spectral__T7-P7,0.07378197778914863,0.5681373440528271
noise_white,1,entropy__perm__T8-P8,0.16322851689511264,0.8027772774949692
noise_white,1,entropy__spectral__T8-P8,0.0764661722253811,0.5422345662936211
noise_white,1,hjorth__activity__C3-P3,1.0484981923380705e-09,1.3161581011417231e-08
noise_white,1,hjorth__mobility__C3-P3,0.2846935877929119,0.1445860756863977
noise_white,1,hjorth__complexity__C3-P3,0.972047569568224,4.812369884907284
noise_white,1,hjorth__activity__C4-P4,2.1591969643933654e-09,1.9810474634386155e-08
noise_white,1,hjorth__mobility__C4-P4,0.3365031078496208,0.07885633187060864
noise_white,1,hjorth__complexity__C4-P4,2.9075966295372737,6.998113332130947
noise_white,1,hjorth__activity__CZ-PZ,1.1353557397550902e-09,1.2227639381392125e-08
noise_white,1,hjorth__mobility__CZ-PZ,0.34166452659139734,0.06725456757326526
noise_white,1,hjorth__complexity__CZ-PZ,1.8102265750034028,6.00370360285244
noise_white,1,hjorth__activity__F3-C3,8.509700053861101e-10,1.4877492040827087e-08
noise_white,1,hjorth__mobility__F3-C3,0.31722310926823993,0.10256055218840701
noise_white,1,hjorth__complexity__F3-C3,2.961410411867707,6.957769593734534
noise_white,1,hjorth__activity__F4-C4,1.999252105993061e-09,1.647064897972229e-08
noise_white,1,hjorth__mobility__F4-C4,0.2947510206285044,0.13899350058564203
noise_white,1,hjorth__complexity__F4-C4,2.1792512382985083,5.993653758092956
noise_white,1,hjorth__activity__F7-T7,1.5785640187152215e-09,1.579197558132901e-08
noise_white,1,hjorth__mobility__F7-T7,0.21255316522417153,0.2537469471990922
noise_white,1,hjorth__complexity__F7-T7,0.36981516553788585,3.3600807124736725
noise_white,1,hjorth__activity__F8-T8,1.4021329445678587e-09,1.4374912969227167e-08
noise_white,1,hjorth__mobility__F8-T8,0.17407173903586304,0.36075296477867336
noise_white,1,hjorth__complexity__F8-T8,0.25131691387066857,2.4843639323633777
noise_white,1,hjorth__activity__FP1-F3,2.5842767342067372e-09,2.9808179546515e-08
noise_white,1,hjorth__mobility__FP1-F3,0.27660387317142265,0.17038680517859028
noise_white,1,hjorth__complexity__FP1-F3,1.9752618898685572,5.1107000286509505
noise_white,1,hjorth__activity__FP1-F7,1.6654579676579626e-09,2.9302486348640987e-08
noise_white,1,hjorth__mobility__FP1-F7,0.2932069406225474,0.14072007673118472
noise_white,1,hjorth__complexity__FP1-F7,1.3805610089349225,5.217395891270485
noise_white,1,hjorth__activity__FP2-F4,2.6340592644104008e-09,1.940022186064863e-08
noise_white,1,hjorth__mobility__FP2-F4,0.27068972481169995,0.1712496310425049
noise_white,1,hjorth__complexity__FP2-F4,2.393558137133946,5.561926670485823
noise_white,1,hjorth__activity__FP2-F8,1.6799363052705636e-09,1.6319284074814622e-08
noise_white,1,hjorth__mobility__FP2-F8,0.26966556032449696,0.1739159668635911
noise_white,1,hjorth__complexity__FP2-F8,0.7928876826224291,4.474823062514065
noise_white,1,hjorth__activity__FT10-T8,8.730793779322186e-10,8.457242244056343e-09
noise_white,1,hjorth__mobility__FT10-T8,0.142532909996177,0.43515794596991253
noise_white,1,hjorth__complexity__FT10-T8,0.378342422296875,1.9683859502127115
noise_white,1,hjorth__activity__FT9-FT10,1.148213414990541e-09,1.568436140524573e-08
noise_white,1,hjorth__mobility__FT9-FT10,0.29582887027452653,0.14309322707604205
noise_white,1,hjorth__complexity__FT9-FT10,1.5600028999616395,5.371678396404338
noise_white,1,hjorth__activity__FZ-CZ,1.3727560330970788e-09,1.3988061991949237e-08
noise_white,1,hjorth__mobility__FZ-CZ,0.31522183446492813,0.10322547378865082
noise_white,1,hjorth__complexity__FZ-CZ,2.829952823521438,6.8614213155913015
noise_white,1,hjorth__activity__P3-O1,1.6958301849602315e-09,2.334356727714463e-08
noise_white,1,hjorth__mobility__P3-O1,0.272108418191339,0.16139159723323543
noise_white,1,hjorth__complexity__P3-O1,0.8140630643076212,4.551291206628989
noise_white,1,hjorth__activity__P4-O2,1.5672011167284206e-09,1.8735513967656663e-08
noise_white,1,hjorth__mobility__P4-O2,0.28055825042831556,0.15659495658061048
noise_white,1,hjorth__complexity__P4-O2,1.3428513379163138,5.081757659684657
noise_white,1,hjorth__activity__P7-O1,2.25731013301295e-09,2.669935539478172e-08
noise_white,1,hjorth__mobility__P7-O1,0.22831856178604176,0.24909357796860707
noise_white,1,hjorth__complexity__P7-O1,0.549969172784855,3.486804676098976
noise_white,1,hjorth__activity__P7-T7,1.0700233364250064e-09,1.2916122120911198e-08
noise_white,1,hjorth__mobility__P7-T7,0.14889965890350346,0.45843978264205576
noise_white,1,hjorth__complexity__P7-T7,0.25194704379114186,2.0645922601015774
noise_white,1,hjorth__activity__P8-O2,1.6408502857048597e-09,1.871772680337057e-08
noise_white,1,hjorth__mobility__P8-O2,0.22088877728312792,0.29617103573906983
noise_white,1,hjorth__complexity__P8-O2,0.6714454919337579,3.3492280312398597
noise_white,1,hjorth__activity__T7-FT9,7.678972785425517e-10,6.729069452312352e-09
noise_white,1,hjorth__mobility__T7-FT9,0.16603011541206297,0.38176422582874814
noise_white,1,hjorth__complexity__T7-FT9,0.3499774989313913,2.2395644853587404
noise_white,1,hjorth__activity__T7-P7,1.1648041113084222e-09,1.29161221209112e-08
noise_white,1,hjorth__mobility__T7-P7,0.15611673090022973,0.45843978264205565
noise_white,1,hjorth__complexity__T7-P7,0.24299241880285138,2.064592260101578
noise_white,1,hjorth__activity__T8-P8,3.041580383377005e-09,3.051797783390578e-08
noise_white,1,hjorth__mobility__T8-P8,0.18232741280910233,0.3884512629370541
noise_white,1,hjorth__complexity__T8-P8,0.6733776128272891,3.137999081090716
noise_pink,0,time__mean__C3-P3,2.964615315390051e-21,6.899910053063223e-06
noise_pink,0,time__std__C3-P3,5.484278598287652e-06,0.00011271743479775487
noise_pink,0,time__rms__C3-P3,5.474121225334054e-06,0.00011292882307545197
noise_pink,0,time__ptp__C3-P3,4.12694340212357e-05,0.0006783761981967039
noise_pink,0,time__line_length__C3-P3,0.013366305631685867,0.008280686945223478
noise_pink,0,time__mean__C4-P4,2.541098841762901e-21,7.30150403344062e-06
noise_pink,0,time__std__C4-P4,1.1150579483710488e-05,0.0001320023472174201
noise_pink,0,time__rms__C4-P4,1.1136311007588013e-05,0.0001322127217010076
noise_pink,0,time__ptp__C4-P4,0.000107412519321458,0.0006621692627244208
noise_pink,0,time__line_length__C4-P4,0.01477634650443607,0.007137984871823277
noise_pink,0,time__mean__CZ-PZ,2.117582368135751e-21,3.5490509889624138e-06
noise_pink,0,time__std__CZ-PZ,3.2005484787366883e-06,0.00010771398653867895
noise_pink,0,time__rms__CZ-PZ,3.2001282556264323e-06,0.00010783065691603551
noise_pink,0,time__ptp__CZ-PZ,7.269659016084976e-05,0.000550525108350665
noise_pink,0,time__line_length__CZ-PZ,0.014765148935521912,0.005361634444692849
noise_pink,0,time__mean__F3-C3,1.9058241313221758e-21,6.160240592617072e-07
noise_pink,0,time__std__F3-C3,8.87930687034561e-06,0.00011533355605295226
noise_pink,0,time__rms__F3-C3,8.879181034307588e-06,0.00011533525139341053
noise_pink,0,time__ptp__F3-C3,6.436011281066702e-05,0.0005911022115874965
noise_pink,0,time__line_length__F3-C3,0.015111884373919308,0.007292229836816697
noise_pink,0,time__mean__F4-C4,1.6940658945086007e-21,8.766717549934969e-06
noise_pink,0,time__std__F4-C4,5.950200057809812e-07,0.00010979028075101035
noise_pink,0,time__rms__F4-C4,5.884454071648642e-07,0.00011038343217837367
noise_pink,0,time__ptp__F4-C4,2.7261093042206e-05,0.000528402304824275
noise_pink,0,time__line_length__F4-C4,0.013197775211892516,0.0073806354660168275
noise_pink,0,time__mean__F7-T7,3.8116482626443515e-21,1.0497018505036145e-05
noise_pink,0,time__std__F7-T7,7.414423021567516e-06,0.00012562696757034155
noise_pink,0,time__rms__F7-T7,7.387819178182538e-06,0.00012611511267538166
noise_pink,0,time__ptp__F7-T7,7.938481215482229e-05,0.000676894702769076
noise_pink,0,time__line_length__F7-T7,0.010549493555395648,0.02354020470422439
noise_pink,0,time__mean__F8-T8,2.117582368135751e-22,1.1441660899909607e-05
noise_pink,0,time__std__F8-T8,6.9390874822912975e-06,0.00011874427457264397
noise_pink,0,time__rms__F8-T8,6.857322513959792e-06,0.00011977253764044064
noise_pink,0,time__ptp__F8-T8,2.9654014673272577e-05,0.0006637087052629014
noise_pink,0,time__line_length__F8-T8,0.007148931208798465,0.03212670895975479
noise_pink,0,time__mean__FP1-F3,2.541098841762901e-21,8.78664866426258e-06
noise_pink,0,time__std__FP1-F3,2.6567323962139373e-06,0.0001567796042609754
noise_pink,0,time__rms__FP1-F3,2.6537854740979174e-06,0.0001570280353975132
noise_pink,0,time__ptp__FP1-F3,4.896898439749991e-05,0.0009768657673607764
noise_pink,0,time__line_length__FP1-F3,0.01715709551924862,0.012890093868025976
noise_pink,0,time__mean__FP1-F7,5.929230630780102e-21,1.1161410104091903e-05
noise_pink,0,time__std__FP1-F7,7.463891176563134e-06,0.0001515334659634331
noise_pink,0,time__rms__FP1-F7,7.4370906448830825e-06,0.00015198833566634475
noise_pink,0,time__ptp__FP1-F7,9.299099418532558e-05,0.0009718847119083627
noise_pink,0,time__line_length__FP1-F7,0.014925343999026388,0.013465408735649465
noise_pink,0,time__mean__FP2-F4,1.164670302474663e-21,6.398968562370221e-06
noise_pink,0,time__std__FP2-F4,3.0024837677842912e-06,0.00012619605217993553
noise_pink,0,time__rms__FP2-F4,2.998291849075608e-06,0.00012640149592001504
noise_pink,0,time__ptp__FP2-F4,3.1928311695120476e-05,0.0008568181477160606
noise_pink,0,time__line_length__FP2-F4,0.014088176605263089,0.010183951312421469
noise_pink,0,time__mean__FP2-F8,5.082197683525802e-21,5.1932883661088855e-06
noise_pink,0,time__std__FP2-F8,7.63466157609608e-06,0.00012343286249150083
noise_pink,0,time__rms__FP2-F8,7.623347107517755e-06,0.00012360168867894605
noise_pink,0,time__ptp__FP2-F8,1.760681756396372e-05,0.0006710241092891937
noise_pink,0,time__line_length__FP2-F8,0.014372505531591086,0.012530724767155079
noise_pink,0,time__mean__FT10-T8,2.117582368135751e-21,1.1165468649667514e-05
noise_pink,0,time__std__FT10-T8,7.293194214686725e-06,9.186062734378046e-05
noise_pink,0,time__rms__FT10-T8,7.208102682266176e-06,9.282116201145143e-05
noise_pink,0,time__ptp__FT10-T8,5.642623371631387e-05,0.0005439742632720275
noise_pink,0,time__line_length__FT10-T8,0.004265389202064755,0.031317799008942104
